play_name,character,act,scene,sentence,text,tokens
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,7,"The crack, the echo, and the soldiers' cry,","['crack', 'echo', 'soldiers', 'cry']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE III.,none,8,Make deaf the air and dim the crystal sky.,"['Make', 'deaf', 'air', 'dim', 'crystal', 'sky']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,1,"Trumpets and drums, alarum presently!","['Trumpets', 'drums', 'alarum', 'presently']"
Tamburlaine the Great-Part2,TECHELLES,SCENE III.,none,2,"And, soldiers, play the men; the hold  is yours!","['soldiers', 'play', 'men', 'hold']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,3,"Trumpets and drums, alarum presently!","['Trumpets', 'drums', 'alarum', 'presently']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,4,"And, soldiers, play the men; the hold  is yours!","['soldiers', 'play', 'men', 'hold']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,"Come, good my lord, and let us haste from hence,","['Come', 'good', 'lord', 'let', 'haste']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,Along the cave that leads beyond the foe:,"['Along', 'cave', 'leads', 'beyond', 'foe']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,No hope is left to save this conquer'd hold.,"['hope', 'left', 'save', 'conquer', 'hold']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,1,"A deadly bullet, gliding through my side,","['deadly', 'bullet', 'gliding', 'side']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,2,Lies heavy on my heart; I cannot live:,"['Lies', 'heavy', 'heart', 'live']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,3,"I feel my liver pierc'd, and all my veins,","['feel', 'liver', 'pierc', 'veins']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,4,"That there begin and nourish every part,","['begin', 'nourish', 'every', 'part']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,5,"Mangled and torn, and all my entrails bath'd","['Mangled', 'torn', 'entrails', 'bath']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,6,In blood that straineth  from their orifex.,"['blood', 'straineth', 'orifex']"
Tamburlaine the Great-Part2,CAPTAIN,SCENE IV.,none,7,"Farewell, sweet wife! sweet son, farewell! I die.","['Farewell', 'sweet', 'wife', 'sweet', 'son', 'farewell', 'die']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,"Death, whither art thou gone, that both we live?","['Death', 'whither', 'gone', 'live']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,"Come back again, sweet Death, and strike us both!","['Come', 'back', 'sweet', 'Death', 'strike']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,"One minute and our days, and one sepulchre","['One', 'minute', 'days', 'one', 'sepulchre']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,4,"Contain our bodies!  Death, why com'st thou not","['Contain', 'bodies', 'Death', ""com'st""]"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,5,"Well, this must be the messenger for thee:","['Well', 'must', 'messenger']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,6,"Now, ugly Death, stretch out thy sable wings,","['ugly', 'Death', 'stretch', 'sable', 'wings']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,7,And carry both our souls where his remains.,"['carry', 'souls', 'remains']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,8,"Tell me, sweet boy, art thou content to die?","['Tell', 'sweet', 'boy', 'content', 'die']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,9,"These barbarous Scythians, full of cruelty,","['barbarous', 'Scythians', 'full', 'cruelty']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,10,"And Moors, in whom was never pity found,","['Moors', 'never', 'pity', 'found']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,11,"Will hew us piecemeal, put us to the wheel,","['hew', 'piecemeal', 'put', 'wheel']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,12,Or else invent some torture worse than that;,"['else', 'invent', 'torture', 'worse']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,13,"Therefore die by thy loving mother's hand,","['Therefore', 'die', 'loving', 'mother', 'hand']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,14,"Who gently now will lance thy ivory throat,","['gently', 'lance', 'ivory', 'throat']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,15,And quickly rid thee both of pain and life.,"['quickly', 'rid', 'pain', 'life']"
Tamburlaine the Great-Part2,SON,SCENE IV.,none,1,"Mother, despatch me, or I'll kill myself;","['Mother', 'despatch', 'kill']"
Tamburlaine the Great-Part2,SON,SCENE IV.,none,2,For think you I can live and see him dead?,"['think', 'live', 'see', 'dead']"
Tamburlaine the Great-Part2,SON,SCENE IV.,none,3,"Give me your knife, good mother, or strike home:","['Give', 'knife', 'good', 'mother', 'strike', 'home']"
Tamburlaine the Great-Part2,SON,SCENE IV.,none,4,The Scythians shall not tyrannize on me:,"['Scythians', 'shall', 'tyrannize']"
Tamburlaine the Great-Part2,SON,SCENE IV.,none,5,"Sweet mother, strike, that I may meet my father.","['Sweet', 'mother', 'strike', 'may', 'meet', 'father']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,"Ah, sacred Mahomet, if this be sin,","['Ah', 'sacred', 'Mahomet', 'sin']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,"Entreat a pardon of the God of heaven,","['Entreat', 'pardon', 'God', 'heaven']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,And purge my soul before it come to thee!,"['purge', 'soul', 'come']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,1,"How now, madam! what are you doing?",['madam']
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,"Killing myself, as I have done my son,","['Killing', 'done', 'son']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,"Whose body, with his father's, I have burnt,","['Whose', 'body', 'father', 'burnt']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,Lest cruel Scythians should dismember him.,"['Lest', 'cruel', 'Scythians', 'dismember']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,1,"'Twas bravely done, and like a soldier's wife.","[""'T"", 'bravely', 'done', 'like', 'soldier', 'wife']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,2,"Thou shalt with us to Tamburlaine the Great,","['shalt', 'Tamburlaine', 'Great']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,3,"Who, when he hears how resolute thou wert,","['hears', 'resolute', 'wert']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,4,Will match thee with a viceroy or a king.,"['match', 'viceroy', 'king']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,My lord deceas'd was dearer unto me,"['lord', 'deceas', 'dearer', 'unto']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,"Than any viceroy, king, or emperor;","['viceroy', 'king', 'emperor']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,And for his sake here will I end my days.,"['sake', 'end', 'days']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,1,"But, lady, go with us to Tamburlaine,","['lady', 'go', 'Tamburlaine']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,2,"And thou shalt see a man greater than Mahomet,","['shalt', 'see', 'man', 'greater', 'Mahomet']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,3,"In whose high looks is much more majesty,","['whose', 'high', 'looks', 'much', 'majesty']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,4,Than from the concave superficies,"['concave', 'superficies']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,5,"Of Jove's vast palace, the empyreal orb,","['Jove', 'vast', 'palace', 'empyreal', 'orb']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,6,"Unto the shining bower where Cynthia sits,","['Unto', 'shining', 'bower', 'Cynthia', 'sits']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,7,"Like lovely Thetis, in a crystal robe;","['Like', 'lovely', 'Thetis', 'crystal', 'robe']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,8,"That treadeth Fortune underneath his feet,","['treadeth', 'Fortune', 'underneath', 'feet']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,9,And makes the mighty god of arms his slave;,"['makes', 'mighty', 'god', 'arms', 'slave']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,10,On whom Death and the Fatal Sisters wait,"['Death', 'Fatal', 'Sisters', 'wait']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,11,With naked swords and scarlet liveries;,"['naked', 'swords', 'scarlet', 'liveries']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,12,"Before whom, mounted on a lion's back,","['mounted', 'lion', 'back']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,13,"Rhamnusia bears a helmet full of blood,","['Rhamnusia', 'bears', 'helmet', 'full', 'blood']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,14,And strows the way with brains of slaughter'd men;,"['strows', 'way', 'brains', 'slaughter', 'men']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,15,"By whose proud side the ugly Furies run,","['whose', 'proud', 'side', 'ugly', 'Furies', 'run']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,16,Hearkening when he shall bid them plague the world;,"['Hearkening', 'shall', 'bid', 'plague', 'world']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,17,"Over whose zenith, cloth'd in windy air,","['whose', 'zenith', 'cloth', 'windy', 'air']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,18,"And eagle's wings join'd  to her feather'd breast,","['eagle', 'wings', 'join', 'feather', 'breast']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,19,"Fame hovereth, sounding of  her golden trump,","['Fame', 'hovereth', 'sounding', 'golden', 'trump']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,20,That to the adverse poles of that straight line,"['adverse', 'poles', 'straight', 'line']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,21,Which measureth the glorious frame of heaven,"['measureth', 'glorious', 'frame', 'heaven']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,22,The name of mighty Tamburlaine is spread;,"['name', 'mighty', 'Tamburlaine', 'spread']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,23,"And him, fair lady, shall thy eyes behold.","['fair', 'lady', 'shall', 'eyes', 'behold']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,24,Come.,['Come']
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,"Take pity of a lady's ruthful tears,","['Take', 'pity', 'lady', 'ruthful', 'tears']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,"That humbly craves upon her knees to stay,","['humbly', 'craves', 'upon', 'knees', 'stay']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,And cast her body in the burning flame,"['cast', 'body', 'burning', 'flame']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,4,That feeds upon her son's and husband's flesh.,"['feeds', 'upon', 'son', 'husband', 'flesh']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,1,"Madam, sooner shall fire consume us both","['Madam', 'sooner', 'shall', 'fire', 'consume']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,2,"Than scorch a face so beautiful as this,","['scorch', 'face', 'beautiful']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,3,In frame of which Nature hath shew'd more skill,"['frame', 'Nature', 'shew', 'skill']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,4,"Than when she gave eternal chaos form,","['gave', 'eternal', 'chaos', 'form']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,5,Drawing from it the shining lamps of heaven.,"['Drawing', 'shining', 'lamps', 'heaven']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,1,"Madam, I am so far in love with you,","['Madam', 'far', 'love']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,2,That you must go with us:  no remedy.,"['must', 'go', 'remedy']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,1,"Then carry me, I care not, where you will,","['carry', 'care']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,2,And let the end of this my fatal journey,"['let', 'end', 'fatal', 'journey']"
Tamburlaine the Great-Part2,OLYMPIA,SCENE IV.,none,3,Be likewise end to my accursed life.,"['likewise', 'end', 'accursed', 'life']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,1,"No, madam, but the  beginning of your joy:","['madam', 'beginning', 'joy']"
Tamburlaine the Great-Part2,TECHELLES,SCENE IV.,none,2,Come willingly therefore.,"['Come', 'willingly', 'therefore']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,1,"Soldiers, now let us meet the general,","['Soldiers', 'let', 'meet', 'general']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,2,"Who by this time is at Natolia,","['time', 'Natolia']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,3,Ready to charge the army of the Turk.,"['Ready', 'charge', 'army', 'Turk']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,4,"The gold and  silver, and the pearl, ye got,","['gold', 'silver', 'pearl', 'got']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,5,"Rifling this fort, divide in equal shares:","['Rifling', 'fort', 'divide', 'equal', 'shares']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,6,This lady shall have twice so much again,"['lady', 'shall', 'twice', 'much']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE IV.,none,7,Out of the coffers of our treasury.,"['coffers', 'treasury']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,8,"Soldiers, now let us meet the general,","['Soldiers', 'let', 'meet', 'general']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,9,"Who by this time is at Natolia,","['time', 'Natolia']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,10,Ready to charge the army of the Turk.,"['Ready', 'charge', 'army', 'Turk']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,11,"The gold and  silver, and the pearl, ye got,","['gold', 'silver', 'pearl', 'got']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,12,"Rifling this fort, divide in equal shares:","['Rifling', 'fort', 'divide', 'equal', 'shares']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,13,This lady shall have twice so much again,"['lady', 'shall', 'twice', 'much']"
Tamburlaine the Great-Part2,THERIDAMAS,SCENE V.,none,14,Out of the coffers of our treasury.,"['coffers', 'treasury']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,1,"Renowmed  emperor, mighty  Callapine,","['Renowmed', 'emperor', 'mighty', 'Callapine']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,2,"God's great lieutenant over all the world,","['God', 'great', 'lieutenant', 'world']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,3,"Here at Aleppo, with an host of men,","['Aleppo', 'host', 'men']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,4,"Lies Tamburlaine, this king of Persia,","['Lies', 'Tamburlaine', 'king', 'Persia']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,5,(In number more than are the  quivering leaves,"['number', 'quivering', 'leaves']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,6,"Of Ida's forest, where your highness' hounds","['Ida', 'forest', 'highness', 'hounds']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,7,"With open cry pursue the wounded stag,)","['open', 'cry', 'pursue', 'wounded', 'stag']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,8,"Who means to girt Natolia's walls with siege,","['means', 'girt', 'Natolia', 'walls', 'siege']"
Tamburlaine the Great-Part2,MESSENGER,SCENE V.,none,9,"Fire the town, and over-run the land.","['Fire', 'town', 'over-run', 'land']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,1,"My royal army is as great as his,","['royal', 'army', 'great']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,2,"That, from the bounds of Phrygia to the sea","['bounds', 'Phrygia', 'sea']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,3,"Which washeth Cyprus with his brinish waves,","['washeth', 'Cyprus', 'brinish', 'waves']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,4,"Covers the hills, the valleys, and the plains.","['Covers', 'hills', 'valleys', 'plains']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,5,"Viceroys and peers of Turkey, play the men;","['Viceroys', 'peers', 'Turkey', 'play', 'men']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,6,"Whet all your  swords to mangle Tamburlaine,","['Whet', 'swords', 'mangle', 'Tamburlaine']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,7,"His sons, his captains, and his followers:","['sons', 'captains', 'followers']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,8,"By Mahomet, not one of them shall live!","['Mahomet', 'one', 'shall', 'live']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,9,The field wherein this battle shall be fought,"['field', 'wherein', 'battle', 'shall', 'fought']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,10,"For ever term'd  the Persians' sepulchre,","['ever', 'term', 'Persians', 'sepulchre']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,11,In memory of this our victory.,"['memory', 'victory']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,1,"Now he that calls himself the  scourge of Jove,","['calls', 'scourge', 'Jove']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,2,"The emperor of the world, and earthly god,","['emperor', 'world', 'earthly', 'god']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,3,"Shall end the warlike progress he intends,","['Shall', 'end', 'warlike', 'progress', 'intends']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,4,"And travel headlong to the lake of hell,","['travel', 'headlong', 'lake', 'hell']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,5,Where legions of devils (knowing he must die,"['legions', 'devils', 'knowing', 'must', 'die']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,6,"Here in Natolia by your  highness' hands),","['Natolia', 'highness', 'hands']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,7,"All brandishing their  brands of quenchless fire,","['brandishing', 'brands', 'quenchless', 'fire']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,8,"Stretching their monstrous paws, grin with  their teeth,","['Stretching', 'monstrous', 'paws', 'grin', 'teeth']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,9,And guard the gates to entertain his soul.,"['guard', 'gates', 'entertain', 'soul']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,1,"Tell me, viceroys, the number of your men,","['Tell', 'viceroys', 'number', 'men']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,2,And what our army royal is esteem'd.,"['army', 'royal', 'esteem']"
Tamburlaine the Great-Part2,KING OF JERUSALEM,SCENE V.,none,1,"From Palestina and Jerusalem,","['Palestina', 'Jerusalem']"
Tamburlaine the Great-Part2,KING OF JERUSALEM,SCENE V.,none,2,Of Hebrews three score thousand fighting men,"['Hebrews', 'three', 'score', 'thousand', 'fighting', 'men']"
Tamburlaine the Great-Part2,KING OF JERUSALEM,SCENE V.,none,3,"Are come, since last we shew'd your  majesty.","['come', 'since', 'last', 'shew', 'majesty']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,1,"So from Arabia Desert, and the bounds","['Arabia', 'Desert', 'bounds']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,2,Of that sweet land whose brave metropolis,"['sweet', 'land', 'whose', 'brave', 'metropolis']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,3,"Re-edified the fair Semiramis,","['Re-edified', 'fair', 'Semiramis']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,4,"Came forty thousand warlike foot and horse,","['Came', 'forty', 'thousand', 'warlike', 'foot', 'horse']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,5,Since last we number'd to your majesty.,"['Since', 'last', 'number', 'majesty']"
Tamburlaine the Great-Part2,KING OF TREBIZON,SCENE V.,none,1,"From Trebizon in Asia the Less,","['Trebizon', 'Asia', 'Less']"
Tamburlaine the Great-Part2,KING OF TREBIZON,SCENE V.,none,2,Naturaliz'd Turks and stout Bithynians,"['Naturaliz', 'Turks', 'stout', 'Bithynians']"
Tamburlaine the Great-Part2,KING OF TREBIZON,SCENE V.,none,3,"Came to my bands, full fifty thousand more,","['Came', 'bands', 'full', 'fifty', 'thousand']"
Tamburlaine the Great-Part2,KING OF TREBIZON,SCENE V.,none,4,"(That, fighting, know not what retreat doth mean,","['fighting', 'know', 'retreat', 'doth', 'mean']"
Tamburlaine the Great-Part2,KING OF TREBIZON,SCENE V.,none,5,"Nor e'er return but with the victory,)","[""e'er"", 'return', 'victory']"
Tamburlaine the Great-Part2,KING OF TREBIZON,SCENE V.,none,6,Since last we number'd to your majesty.,"['Since', 'last', 'number', 'majesty']"
Tamburlaine the Great-Part2,KING OF SORIA,SCENE V.,none,1,"Of Sorians  from Halla is repair'd,","['Sorians', 'Halla', 'repair']"
Tamburlaine the Great-Part2,KING OF SORIA,SCENE V.,none,2,"And neighbour cities of your highness' land,","['neighbour', 'cities', 'highness', 'land']"
Tamburlaine the Great-Part2,KING OF SORIA,SCENE V.,none,3,"Ten thousand horse, and thirty thousand foot,","['Ten', 'thousand', 'horse', 'thirty', 'thousand', 'foot']"
Tamburlaine the Great-Part2,KING OF SORIA,SCENE V.,none,4,Since last we number'd to your majesty;,"['Since', 'last', 'number', 'majesty']"
Tamburlaine the Great-Part2,KING OF SORIA,SCENE V.,none,5,So that the army royal is esteem'd,"['army', 'royal', 'esteem']"
Tamburlaine the Great-Part2,KING OF SORIA,SCENE V.,none,6,Six hundred thousand valiant fighting men.,"['Six', 'hundred', 'thousand', 'valiant', 'fighting', 'men']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,1,"Then welcome, Tamburlaine, unto thy death!","['welcome', 'Tamburlaine', 'unto', 'death']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,2,"Come, puissant viceroys, let us to the field","['Come', 'puissant', 'viceroys', 'let', 'field']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,3,"(The Persians' sepulchre), and sacrifice","['Persians', 'sepulchre', 'sacrifice']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,4,"Mountains of breathless men to Mahomet,","['Mountains', 'breathless', 'men', 'Mahomet']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,5,"Who now, with Jove, opens the firmament","['Jove', 'opens', 'firmament']"
Tamburlaine the Great-Part2,CALLAPINE,SCENE V.,none,6,To see the slaughter of our enemies.,"['see', 'slaughter', 'enemies']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,1,"How now, Casane! see, a knot of kings,","['Casane', 'see', 'knot', 'kings']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,2,Sitting as if they were a-telling riddles!,"['Sitting', 'a-telling', 'riddles']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE V.,none,1,"My lord, your presence makes them pale and wan:","['lord', 'presence', 'makes', 'pale', 'wan']"
Tamburlaine the Great-Part2,USUMCASANE,SCENE V.,none,2,"Poor souls, they look as if their deaths were near.","['Poor', 'souls', 'look', 'deaths', 'near']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,1,"Why, so he  is, Casane; I am here:",['Casane']
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,2,"But yet I'll save their lives, and make them slaves.","['yet', 'save', 'lives', 'make', 'slaves']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,3,"Ye petty kings of Turkey, I am come,","['petty', 'kings', 'Turkey', 'come']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,4,"As Hector did into the Grecian camp,","['Hector', 'Grecian', 'camp']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,5,"To overdare the pride of Graecia,","['overdare', 'pride', 'Graecia']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,6,And set his warlike person to the view,"['set', 'warlike', 'person', 'view']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,7,"Of fierce Achilles, rival of his fame:","['fierce', 'Achilles', 'rival', 'fame']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,8,I do you honour in the simile;,"['honour', 'simile']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,9,"For, if I should, as Hector did Achilles,","['Hector', 'Achilles']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,10,"(The worthiest knight that ever brandish'd sword,)","['worthiest', 'knight', 'ever', 'brandish', 'sword']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,11,"Challenge in combat any of you all,","['Challenge', 'combat']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,12,"I see how fearfully ye would refuse,","['see', 'fearfully', 'would', 'refuse']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,13,And fly my glove as from a scorpion.,"['fly', 'glove', 'scorpion']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,1,"Now, thou art fearful of thy army's strength,","['fearful', 'army', 'strength']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,2,Thou wouldst with overmatch of person fight:,"['overmatch', 'person', 'fight']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,3,"But, shepherd's issue, base-born Tamburlaine,","['shepherd', 'issue', 'base-born', 'Tamburlaine']"
Tamburlaine the Great-Part2,ORCANES,SCENE V.,none,4,Think of thy end; this sword shall lance thy throat.,"['Think', 'end', 'sword', 'shall', 'lance', 'throat']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,1,"Villain, the shepherd's issue (at whose birth","['Villain', 'shepherd', 'issue', 'whose', 'birth']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,2,"Heaven did afford a gracious aspect,","['Heaven', 'afford', 'gracious', 'aspect']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,3,And join'd those stars that shall be opposite,"['join', 'stars', 'shall', 'opposite']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,4,"Even till the dissolution of the world,","['Even', 'till', 'dissolution', 'world']"
Tamburlaine the Great-Part2,TAMBURLAINE,SCENE V.,none,5,And never meant to make a conqueror,"['never', 'meant', 'make', 'conqueror']"
