play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
The Merchant of Venice,Comedy,Shylock,3,1,52,"bargains, cooled my friends, heated mine","['bargains', 'cooled', 'friends', 'heated']",0.07514465972781181
The Merchant of Venice,Comedy,Shylock,3,1,53,enemies; and what's his reason? I am a Jew. Hath,"['enemies', 'reason', 'Jew']",-0.6385246254503727
The Merchant of Venice,Comedy,Shylock,3,1,54,"not a Jew eyes? hath not a Jew hands, organs,","['Jew', 'eyes', 'Jew', 'hands', 'organs']",-0.5203771833330393
The Merchant of Venice,Comedy,Shylock,3,1,55,"dimensions, senses, affections, passions? fed with","['dimensions', 'senses', 'affections', 'passions', 'fed']",-0.26282812654972076
The Merchant of Venice,Comedy,Shylock,3,1,56,"the same food, hurt with the same weapons, subject","['food', 'hurt', 'weapons', 'subject']",-0.6855442989617586
The Merchant of Venice,Comedy,Shylock,3,1,57,"to the same diseases, healed by the same means,","['diseases', 'healed', 'means']",-0.0035065338015556335
The Merchant of Venice,Comedy,Shylock,3,1,58,"warmed and cooled by the same winter and summer, as","['warmed', 'cooled', 'winter', 'summer']",0.14195777103304863
The Merchant of Venice,Comedy,Shylock,3,1,59,"a Christian is? If you prick us, do we not bleed?","['Christian', 'prick', 'bleed']",-0.8276728349737823
The Merchant of Venice,Comedy,Shylock,3,1,60,"if you tickle us, do we not laugh? if you poison","['tickle', 'laugh', 'poison']",-0.5595298018306494
The Merchant of Venice,Comedy,Shylock,3,1,61,"us, do we not die? and if you wrong us, shall we not","['die', 'wrong', 'shall']",-0.33182340301573277
The Merchant of Venice,Comedy,Shylock,3,1,62,"revenge? If we are like you in the rest, we will","['revenge', 'like', 'rest']",-0.16266938298940659
The Merchant of Venice,Comedy,Shylock,3,1,63,"resemble you in that. If a Jew wrong a Christian,","['resemble', 'Jew', 'wrong', 'Christian']",-0.2340310588479042
The Merchant of Venice,Comedy,Shylock,3,1,64,what is his humility? Revenge. If a Christian,"['humility', 'Revenge', 'Christian']",-0.48491545394062996
The Merchant of Venice,Comedy,Shylock,3,1,65,"wrong a Jew, what should his sufferance be by","['wrong', 'Jew', 'sufferance']",-0.7920187474228442
The Merchant of Venice,Comedy,Shylock,3,1,66,"Christian example? Why, revenge. The villany you","['Christian', 'example', 'revenge', 'villany']",-0.5052455589175224
The Merchant of Venice,Comedy,Shylock,3,1,67,"teach me, I will execute, and it shall go hard but I","['teach', 'execute', 'shall', 'go', 'hard']",-0.19713228940963745
The Merchant of Venice,Comedy,Shylock,3,1,68,will better the instruction.,"['better', 'instruction']",0.3887187149375677
The Merchant of Venice,Comedy,Servant,3,1,69,"Gentlemen, my master Antonio is at his house and","['Gentlemen', 'master', 'house']",0.07803071569651365
The Merchant of Venice,Comedy,Servant,3,1,70,desires to speak with you both.,"['desires', 'speak']",0.7492502722889185
The Merchant of Venice,Comedy,Salarino,3,1,71,We have been up and down to seek him.,['seek'],-0.03328657150268555
The Merchant of Venice,Comedy,Salanio,3,1,72,Here comes another of the tribe: a third cannot be,"['comes', 'another', 'tribe', 'third']",-0.48837580159306526
The Merchant of Venice,Comedy,Salanio,3,1,73,"matched, unless the devil himself turn Jew.","['matched', 'unless', 'devil', 'turn', 'Jew']",-0.42819894105196
The Merchant of Venice,Comedy,Shylock,3,1,74,"How now, Tubal! what news from Genoa? hast thou","['news', 'Genoa']",-0.05181355029344559
The Merchant of Venice,Comedy,Shylock,3,1,75,found my daughter?,"['found', 'daughter']",-0.11327165737748146
The Merchant of Venice,Comedy,Tubal,3,1,76,"I often came where I did hear of her, but cannot find her.","['often', 'came', 'hear', 'find']",-0.45134011656045914
The Merchant of Venice,Comedy,Shylock,3,1,77,"Why, there, there, there, there! a diamond gone,","['diamond', 'gone']",-0.06682152301073074
The Merchant of Venice,Comedy,Shylock,3,1,78,cost me two thousand ducats in Frankfort! The curse,"['cost', 'two', 'thousand', 'ducats', 'Frankfort', 'curse']",-0.8157926853746176
The Merchant of Venice,Comedy,Shylock,3,1,79,never fell upon our nation till now; I never felt it,"['never', 'fell', 'upon', 'nation', 'till', 'never', 'felt']",-0.22546494007110596
The Merchant of Venice,Comedy,Shylock,3,1,80,till now: two thousand ducats in that; and other,"['till', 'two', 'thousand', 'ducats']",0.013117700815200806
The Merchant of Venice,Comedy,Shylock,3,1,81,"precious, precious jewels. I would my daughter","['precious', 'precious', 'jewels', 'would', 'daughter']",0.8204874992370605
The Merchant of Venice,Comedy,Shylock,3,1,82,"were dead at my foot, and the jewels in her ear!","['dead', 'foot', 'jewels', 'ear']",-0.36045703664422035
The Merchant of Venice,Comedy,Shylock,3,1,83,"would she were hearsed at my foot, and the ducats in","['would', 'hearsed', 'foot', 'ducats']",-0.01249975711107254
The Merchant of Venice,Comedy,Shylock,3,1,84,"her coffin! No news of them? Why, so: and I know","['coffin', 'news', 'know']",-0.27286769077181816
The Merchant of Venice,Comedy,Shylock,3,1,85,"not what's spent in the search: why, thou loss upon","['spent', 'search', 'loss', 'upon']",-0.24786265194416046
The Merchant of Venice,Comedy,Shylock,3,1,86,"loss! the thief gone with so much, and so much to","['loss', 'thief', 'gone', 'much', 'much']",-0.595912478864193
The Merchant of Venice,Comedy,Shylock,3,1,87,"find the thief; and no satisfaction, no revenge:","['find', 'thief', 'satisfaction', 'revenge']",-0.4866211023181677
The Merchant of Venice,Comedy,Shylock,3,1,88,nor no in luck stirring but what lights on my,"['luck', 'stirring', 'lights']",-0.08625295013189316
The Merchant of Venice,Comedy,Shylock,3,1,89,shoulders; no sighs but of my breathing; no tears,"['shoulders', 'sighs', 'breathing', 'tears']",0.2550087012350559
The Merchant of Venice,Comedy,Shylock,3,1,90,but of my shedding.,['shedding'],-0.23459076136350632
The Merchant of Venice,Comedy,Tubal,3,1,91,"Yes, other men have ill luck too: Antonio, as I","['Yes', 'men', 'ill', 'luck']",-0.5123103223741055
The Merchant of Venice,Comedy,Tubal,3,1,92,"heard in Genoa,--","['heard', 'Genoa']",-0.05654250830411911
The Merchant of Venice,Comedy,Shylock,3,1,93,"What, what, what? ill luck, ill luck?","['ill', 'luck', 'ill', 'luck']",-0.7546460889279842
The Merchant of Venice,Comedy,Tubal,3,1,94,"Hath an argosy cast away, coming from Tripolis.","['argosy', 'cast', 'away', 'coming', 'Tripolis']",-0.08680748753249645
The Merchant of Venice,Comedy,Shylock,3,1,95,"I thank God, I thank God. Is't true, is't true?","['thank', 'God', 'thank', 'God', ""Is't"", 'true', ""is't"", 'true']",0.8172149183228612
The Merchant of Venice,Comedy,Tubal,3,1,96,I spoke with some of the sailors that escaped the wreck.,"['spoke', 'sailors', 'escaped', 'wreck']",0.021077033132314682
The Merchant of Venice,Comedy,Shylock,3,1,97,"I thank thee, good Tubal: good news, good news!","['thank', 'good', 'good', 'news', 'good', 'news']",0.9733660988276824
The Merchant of Venice,Comedy,Shylock,3,1,98,"ha, ha! where? in Genoa?","['ha', 'ha', 'Genoa']",0.167154461145401
The Merchant of Venice,Comedy,Tubal,3,1,99,"Your daughter spent in Genoa, as I heard, in one","['daughter', 'spent', 'Genoa', 'heard', 'one']",0.03161903843283653
The Merchant of Venice,Comedy,Tubal,3,1,100,night fourscore ducats.,"['night', 'fourscore', 'ducats']",0.030662309378385544
The Merchant of Venice,Comedy,Shylock,3,1,101,Thou stickest a dagger in me: I shall never see my,"['stickest', 'dagger', 'shall', 'never', 'see']",-0.5696488469839096
The Merchant of Venice,Comedy,Shylock,3,1,102,gold again: fourscore ducats at a sitting!,"['gold', 'fourscore', 'ducats', 'sitting']",0.2432035431265831
The Merchant of Venice,Comedy,Shylock,3,1,103,fourscore ducats!,"['fourscore', 'ducats']",0.3610458876937628
The Merchant of Venice,Comedy,Tubal,3,1,104,There came divers of Antonio's creditors in my,"['came', 'divers', 'creditors']",0.005332723259925842
The Merchant of Venice,Comedy,Tubal,3,1,105,"company to Venice, that swear he cannot choose but break.","['company', 'Venice', 'swear', 'choose', 'break']",-0.21883085742592812
The Merchant of Venice,Comedy,Shylock,3,1,106,I am very glad of it: I'll plague him; I'll torture,"['glad', 'plague', 'torture']",0.320682629942894
The Merchant of Venice,Comedy,Shylock,3,1,107,him: I am glad of it.,['glad'],0.8739973506890237
The Merchant of Venice,Comedy,Tubal,3,1,108,One of them showed me a ring that he had of your,"['One', 'showed', 'ring']",0.07866568677127361
The Merchant of Venice,Comedy,Tubal,3,1,109,daughter for a monkey.,"['daughter', 'monkey']",-0.2677164226770401
The Merchant of Venice,Comedy,Shylock,3,1,110,"Out upon her! Thou torturest me, Tubal: it was my","['upon', 'torturest']",-0.3922354355454445
The Merchant of Venice,Comedy,Shylock,3,1,111,turquoise; I had it of Leah when I was a bachelor:,"['turquoise', 'Leah', 'bachelor']",0.025119952857494354
The Merchant of Venice,Comedy,Shylock,3,1,112,I would not have given it for a wilderness of monkeys.,"['would', 'given', 'wilderness', 'monkeys']",-0.5789263844490051
The Merchant of Venice,Comedy,Tubal,3,1,113,But Antonio is certainly undone.,"['certainly', 'undone']",-0.3753471653908491
The Merchant of Venice,Comedy,Shylock,3,1,114,"Nay, that's true, that's very true. Go, Tubal, fee","['Nay', 'true', 'true', 'Go', 'fee']",0.5200265981256962
The Merchant of Venice,Comedy,Shylock,3,1,115,me an officer; bespeak him a fortnight before. I,"['officer', 'bespeak', 'fortnight']",-0.02384968101978302
The Merchant of Venice,Comedy,Shylock,3,1,116,"will have the heart of him, if he forfeit; for, were","['heart', 'forfeit']",-0.004830017685890198
The Merchant of Venice,Comedy,Shylock,3,1,117,"he out of Venice, I can make what merchandise I","['Venice', 'make', 'merchandise']",0.08836234360933304
The Merchant of Venice,Comedy,Shylock,3,1,118,"will. Go, go, Tubal, and meet me at our synagogue;","['Go', 'go', 'meet', 'synagogue']",0.19457687716931105
The Merchant of Venice,Comedy,Shylock,3,1,119,"go, good Tubal; at our synagogue, Tubal.","['go', 'good', 'synagogue']",0.5703278123401105
The Merchant of Venice,Comedy,Portia,3,2,1,"I pray you, tarry: pause a day or two","['pray', 'tarry', 'pause', 'day', 'two']",0.06269358843564987
The Merchant of Venice,Comedy,Portia,3,2,2,"Before you hazard; for, in choosing wrong,","['hazard', 'choosing', 'wrong']",-0.4150494150817394
The Merchant of Venice,Comedy,Portia,3,2,3,I lose your company: therefore forbear awhile.,"['lose', 'company', 'therefore', 'forbear', 'awhile']",-0.6923922169953585
The Merchant of Venice,Comedy,Portia,3,2,4,"There's something tells me, but it is not love,","['something', 'tells', 'love']",-0.3948930576443672
The Merchant of Venice,Comedy,Portia,3,2,5,"I would not lose you; and you know yourself,","['would', 'lose', 'know']",0.33499281108379364
The Merchant of Venice,Comedy,Portia,3,2,6,Hate counsels not in such a quality.,"['Hate', 'counsels', 'quality']",-0.7455389248207211
The Merchant of Venice,Comedy,Portia,3,2,7,"But lest you should not understand me well,--","['lest', 'understand', 'well']",-0.3514469750225544
The Merchant of Venice,Comedy,Portia,3,2,8,"And yet a maiden hath no tongue but thought,--","['yet', 'maiden', 'tongue', 'thought']",-0.37986492551863194
The Merchant of Venice,Comedy,Portia,3,2,9,I would detain you here some month or two,"['would', 'detain', 'month', 'two']",-0.024215634912252426
The Merchant of Venice,Comedy,Portia,3,2,10,Before you venture for me. I could teach you,"['venture', 'could', 'teach']",0.06459148228168488
The Merchant of Venice,Comedy,Portia,3,2,11,"How to choose right, but I am then forsworn;","['choose', 'right', 'forsworn']",-0.20014974102377892
The Merchant of Venice,Comedy,Portia,3,2,12,So will I never be: so may you miss me;,"['never', 'may', 'miss']",-0.1349794864654541
The Merchant of Venice,Comedy,Portia,3,2,13,"But if you do, you'll make me wish a sin,","['make', 'wish', 'sin']",-0.40161871165037155
The Merchant of Venice,Comedy,Portia,3,2,14,"That I had been forsworn. Beshrew your eyes,","['forsworn', 'Beshrew', 'eyes']",-0.23022868111729622
The Merchant of Venice,Comedy,Portia,3,2,15,They have o'erlook'd me and divided me;,"[""o'erlook"", 'divided']",-0.4166923463344574
The Merchant of Venice,Comedy,Portia,3,2,16,"One half of me is yours, the other half yours,","['One', 'half', 'half']",0.3820441234856844
The Merchant of Venice,Comedy,Portia,3,2,17,"Mine own, I would say; but if mine, then yours,","['would', 'say']",0.051399800926446915
The Merchant of Venice,Comedy,Portia,3,2,18,"And so all yours. O, these naughty times","['naughty', 'times']",-0.3239363729953766
The Merchant of Venice,Comedy,Portia,3,2,19,Put bars between the owners and their rights!,"['Put', 'bars', 'owners', 'rights']",-0.3146701157093048
The Merchant of Venice,Comedy,Portia,3,2,20,"And so, though yours, not yours. Prove it so,","['though', 'Prove']",-0.10544897615909576
The Merchant of Venice,Comedy,Portia,3,2,21,"Let fortune go to hell for it, not I.","['Let', 'fortune', 'go', 'hell']",-0.7928745429962873
The Merchant of Venice,Comedy,Portia,3,2,22,"I speak too long; but 'tis to peize the time,","['speak', 'long', ""'t"", 'peize', 'time']",-0.26681067794561386
The Merchant of Venice,Comedy,Portia,3,2,23,"To eke it and to draw it out in length,","['eke', 'draw', 'length']",0.006598040461540222
The Merchant of Venice,Comedy,Portia,3,2,24,To stay you from election.,"['stay', 'election']",-0.1465170495212078
The Merchant of Venice,Comedy,Bassanio,3,2,25,Let me choose,"['Let', 'choose']",-0.121954545378685
The Merchant of Venice,Comedy,Bassanio,3,2,26,"For as I am, I live upon the rack.","['live', 'upon', 'rack']",-0.039342597126960754
The Merchant of Venice,Comedy,Portia,3,2,27,"Upon the rack, Bassanio! then confess","['Upon', 'rack', 'confess']",-0.017827056348323822
The Merchant of Venice,Comedy,Portia,3,2,28,What treason there is mingled with your love.,"['treason', 'mingled', 'love']",-0.5608553420752287
The Merchant of Venice,Comedy,Bassanio,3,2,29,"None but that ugly treason of mistrust,","['None', 'ugly', 'treason', 'mistrust']",-0.8435176154598594
The Merchant of Venice,Comedy,Bassanio,3,2,30,Which makes me fear the enjoying of my love:,"['makes', 'fear', 'enjoying', 'love']",-0.6209955289959908
The Merchant of Venice,Comedy,Bassanio,3,2,31,There may as well be amity and life,"['may', 'well', 'amity', 'life']",0.18749354779720306
The Merchant of Venice,Comedy,Bassanio,3,2,32,"'Tween snow and fire, as treason and my love.","[""'Tween"", 'snow', 'fire', 'treason', 'love']",0.014073394238948822
The Merchant of Venice,Comedy,Portia,3,2,33,"Ay, but I fear you speak upon the rack,","['Ay', 'fear', 'speak', 'upon', 'rack']",-0.5500160753726959
The Merchant of Venice,Comedy,Portia,3,2,34,Where men enforced do speak anything.,"['men', 'enforced', 'speak', 'anything']",-0.21268921718001366
The Merchant of Venice,Comedy,Bassanio,3,2,35,"Promise me life, and I'll confess the truth.","['Promise', 'life', 'confess', 'truth']",0.050852417945861816
The Merchant of Venice,Comedy,Portia,3,2,36,"Well then, confess and live.","['Well', 'confess', 'live']",-0.24651968851685524
The Merchant of Venice,Comedy,Bassanio,3,2,37,'Confess' and 'love',"[""'Confess"", ""'love""]",0.09762595593929291
The Merchant of Venice,Comedy,Bassanio,3,2,38,Had been the very sum of my confession:,"['sum', 'confession']",0.06371115520596504
The Merchant of Venice,Comedy,Bassanio,3,2,39,"O happy torment, when my torturer","['happy', 'torment', 'torturer']",-0.33305197209119797
The Merchant of Venice,Comedy,Bassanio,3,2,40,Doth teach me answers for deliverance!,"['Doth', 'teach', 'answers', 'deliverance']",-0.20549935847520828
The Merchant of Venice,Comedy,Bassanio,3,2,41,But let me to my fortune and the caskets.,"['let', 'fortune', 'caskets']",-0.022928446531295776
The Merchant of Venice,Comedy,Portia,3,2,42,"Away, then! I am lock'd in one of them:","['Away', 'lock', 'one']",-0.14837604761123657
The Merchant of Venice,Comedy,Portia,3,2,43,"If you do love me, you will find me out.","['love', 'find']",0.40941695123910904
The Merchant of Venice,Comedy,Portia,3,2,44,"Nerissa and the rest, stand all aloof.","['rest', 'stand', 'aloof']",-0.23260884173214436
The Merchant of Venice,Comedy,Portia,3,2,45,Let music sound while he doth make his choice;,"['Let', 'music', 'sound', 'doth', 'make', 'choice']",-0.008668258786201477
The Merchant of Venice,Comedy,Portia,3,2,46,"Then, if he lose, he makes a swan-like end,","['lose', 'makes', 'swan-like', 'end']",-0.35463839396834373
The Merchant of Venice,Comedy,Portia,3,2,47,Fading in music: that the comparison,"['Fading', 'music', 'comparison']",-0.08632256463170052
The Merchant of Venice,Comedy,Portia,3,2,48,"May stand more proper, my eye shall be the stream","['May', 'stand', 'proper', 'eye', 'shall', 'stream']",0.40388780552893877
The Merchant of Venice,Comedy,Portia,3,2,49,And watery death-bed for him. He may win;,"['watery', 'death-bed', 'may', 'win']",0.5606650970876217
The Merchant of Venice,Comedy,Portia,3,2,50,And what is music then? Then music is,"['music', 'music']",-0.08421797305345535
The Merchant of Venice,Comedy,Portia,3,2,51,Even as the flourish when true subjects bow,"['Even', 'flourish', 'true', 'subjects', 'bow']",0.033153235912323
The Merchant of Venice,Comedy,Portia,3,2,52,To a new-crowned monarch: such it is,"['new-crowned', 'monarch']",0.06406314484775066
The Merchant of Venice,Comedy,Portia,3,2,53,As are those dulcet sounds in break of day,"['dulcet', 'sounds', 'break', 'day']",0.007174685597419739
The Merchant of Venice,Comedy,Portia,3,2,54,"That creep into the dreaming bridegroom's ear,","['creep', 'dreaming', 'bridegroom', 'ear']",-0.16409644484519958
The Merchant of Venice,Comedy,Portia,3,2,55,"And summon him to marriage. Now he goes,","['summon', 'marriage', 'goes']",0.036874763667583466
The Merchant of Venice,Comedy,Portia,3,2,56,"With no less presence, but with much more love,","['less', 'presence', 'much', 'love']",0.8033581720665097
The Merchant of Venice,Comedy,Portia,3,2,57,"Than young Alcides, when he did redeem","['young', 'Alcides', 'redeem']",0.06924553588032722
The Merchant of Venice,Comedy,Portia,3,2,58,The virgin tribute paid by howling Troy,"['virgin', 'tribute', 'paid', 'howling', 'Troy']",-0.18077478930354118
The Merchant of Venice,Comedy,Portia,3,2,59,To the sea-monster: I stand for sacrifice,"['sea-monster', 'stand', 'sacrifice']",-0.3471915051341057
The Merchant of Venice,Comedy,Portia,3,2,60,"The rest aloof are the Dardanian wives,","['rest', 'aloof', 'Dardanian', 'wives']",-0.24630313366651535
The Merchant of Venice,Comedy,Portia,3,2,61,"With bleared visages, come forth to view","['bleared', 'visages', 'come', 'forth', 'view']",0.24546978063881397
The Merchant of Venice,Comedy,Portia,3,2,62,"The issue of the exploit. Go, Hercules!","['issue', 'exploit', 'Go', 'Hercules']",0.41567930951714516
The Merchant of Venice,Comedy,Portia,3,2,63,"Live thou, I live: with much, much more dismay","['Live', 'live', 'much', 'much', 'dismay']",-0.34786463528871536
The Merchant of Venice,Comedy,Portia,3,2,64,I view the fight than thou that makest the fray.,"['view', 'fight', 'makest', 'fray']",-0.0375472754240036
The Merchant of Venice,Comedy,Portia,3,2,65,SONG.,['SONG'],0.15669719874858856
The Merchant of Venice,Comedy,Portia,3,2,66,"Tell me where is fancy bred,","['Tell', 'fancy', 'bred']",-0.13801318034529686
The Merchant of Venice,Comedy,Portia,3,2,67,"Or in the heart, or in the head?","['heart', 'head']",-0.13099777325987816
The Merchant of Venice,Comedy,Portia,3,2,68,"How begot, how nourished?","['begot', 'nourished']",0.020282797515392303
The Merchant of Venice,Comedy,Portia,3,2,69,"Reply, reply.","['Reply', 'reply']",0.09384468197822571
The Merchant of Venice,Comedy,Portia,3,2,70,"It is engender'd in the eyes,","['engender', 'eyes']",0.055380307137966156
The Merchant of Venice,Comedy,Portia,3,2,71,With gazing fed; and fancy dies,"['gazing', 'fed', 'fancy', 'dies']",-0.2889177277684212
The Merchant of Venice,Comedy,Portia,3,2,72,In the cradle where it lies.,"['cradle', 'lies']",-0.310568243265152
The Merchant of Venice,Comedy,Portia,3,2,73,Let us all ring fancy's knell,"['Let', 'ring', 'fancy', 'knell']",0.24897190928459167
The Merchant of Venice,Comedy,Portia,3,2,74,"I'll begin it,--Ding, dong, bell.","['begin', 'Ding', 'dong', 'bell']",0.1244051456451416
The Merchant of Venice,Comedy,All,3,2,75,"Ding, dong, bell.","['Ding', 'dong', 'bell']",0.10375270247459412
The Merchant of Venice,Comedy,Bassanio,3,2,76,So may the outward shows be least themselves:,"['may', 'outward', 'shows', 'least']",0.17531295120716095
The Merchant of Venice,Comedy,Bassanio,3,2,77,The world is still deceived with ornament.,"['world', 'still', 'deceived', 'ornament']",-0.8286806354299188
The Merchant of Venice,Comedy,Bassanio,3,2,78,"In law, what plea so tainted and corrupt,","['law', 'plea', 'tainted', 'corrupt']",-0.8819524408318102
The Merchant of Venice,Comedy,Bassanio,3,2,79,"But, being seasoned with a gracious voice,","['seasoned', 'gracious', 'voice']",0.34064397402107716
The Merchant of Venice,Comedy,Bassanio,3,2,80,"Obscures the show of evil? In religion,","['Obscures', 'show', 'evil', 'religion']",-0.6192850768566132
The Merchant of Venice,Comedy,Bassanio,3,2,81,"What damned error, but some sober brow","['damned', 'error', 'sober', 'brow']",-0.7650295849889517
The Merchant of Venice,Comedy,Bassanio,3,2,82,"Will bless it and approve it with a text,","['bless', 'approve', 'text']",0.8497898178175092
The Merchant of Venice,Comedy,Bassanio,3,2,83,Hiding the grossness with fair ornament?,"['Hiding', 'grossness', 'fair', 'ornament']",-0.7049490213394165
The Merchant of Venice,Comedy,Bassanio,3,2,84,There is no vice so simple but assumes,"['vice', 'simple', 'assumes']",-0.13592352718114853
The Merchant of Venice,Comedy,Bassanio,3,2,85,Some mark of virtue on his outward parts:,"['mark', 'virtue', 'outward', 'parts']",0.12803685665130615
The Merchant of Venice,Comedy,Bassanio,3,2,86,"How many cowards, whose hearts are all as false","['many', 'cowards', 'whose', 'hearts', 'false']",-0.9214053060859442
The Merchant of Venice,Comedy,Bassanio,3,2,87,"As stairs of sand, wear yet upon their chins","['stairs', 'sand', 'wear', 'yet', 'upon', 'chins']",-0.11777357012033463
The Merchant of Venice,Comedy,Bassanio,3,2,88,The beards of Hercules and frowning Mars;,"['beards', 'Hercules', 'frowning', 'Mars']",-0.0426507294178009
The Merchant of Venice,Comedy,Bassanio,3,2,89,"Who, inward search'd, have livers white as milk;","['inward', 'search', 'livers', 'white', 'milk']",-0.0997639112174511
The Merchant of Venice,Comedy,Bassanio,3,2,90,And these assume but valour's excrement,"['assume', 'valour', 'excrement']",-0.4094352461397648
The Merchant of Venice,Comedy,Bassanio,3,2,91,"To render them redoubted! Look on beauty,","['render', 'redoubted', 'Look', 'beauty']",0.6664569899439812
The Merchant of Venice,Comedy,Bassanio,3,2,92,And you shall see 'tis purchased by the weight;,"['shall', 'see', ""'t"", 'purchased', 'weight']",-0.02378782629966736
The Merchant of Venice,Comedy,Bassanio,3,2,93,"Which therein works a miracle in nature,","['therein', 'works', 'miracle', 'nature']",0.43883202597498894
The Merchant of Venice,Comedy,Bassanio,3,2,94,Making them lightest that wear most of it:,"['Making', 'lightest', 'wear']",0.3319330485537648
The Merchant of Venice,Comedy,Bassanio,3,2,95,So are those crisped snaky golden locks,"['crisped', 'snaky', 'golden', 'locks']",-0.27280036360025406
The Merchant of Venice,Comedy,Bassanio,3,2,96,"Which make such wanton gambols with the wind,","['make', 'wanton', 'gambols', 'wind']",-0.515323081985116
The Merchant of Venice,Comedy,Bassanio,3,2,97,"Upon supposed fairness, often known","['Upon', 'supposed', 'fairness', 'often', 'known']",0.06310012191534042
The Merchant of Venice,Comedy,Bassanio,3,2,98,"To be the dowry of a second head,","['dowry', 'second', 'head']",-0.023475587368011475
The Merchant of Venice,Comedy,Bassanio,3,2,99,The skull that bred them in the sepulchre.,"['skull', 'bred', 'sepulchre']",-0.5681519452482462
The Merchant of Venice,Comedy,Bassanio,3,2,100,Thus ornament is but the guiled shore,"['Thus', 'ornament', 'guiled', 'shore']",-0.23971112817525864
The Merchant of Venice,Comedy,Bassanio,3,2,101,To a most dangerous sea; the beauteous scarf,"['dangerous', 'sea', 'beauteous', 'scarf']",-0.3967413492500782
The Merchant of Venice,Comedy,Bassanio,3,2,102,"Veiling an Indian beauty; in a word,","['Veiling', 'Indian', 'beauty', 'word']",0.472043233923614
The Merchant of Venice,Comedy,Bassanio,3,2,103,The seeming truth which cunning times put on,"['seeming', 'truth', 'cunning', 'times', 'put']",-0.01929304003715515
The Merchant of Venice,Comedy,Bassanio,3,2,104,"To entrap the wisest. Therefore, thou gaudy gold,","['entrap', 'wisest', 'Therefore', 'gaudy', 'gold']",-0.06485611200332642
The Merchant of Venice,Comedy,Bassanio,3,2,105,"Hard food for Midas, I will none of thee;","['Hard', 'food', 'Midas', 'none']",-0.25339962914586067
The Merchant of Venice,Comedy,Bassanio,3,2,106,"Nor none of thee, thou pale and common drudge","['none', 'pale', 'common', 'drudge']",-0.19999245554208755
The Merchant of Venice,Comedy,Bassanio,3,2,107,"'Tween man and man: but thou, thou meagre lead,","[""'Tween"", 'man', 'man', 'meagre', 'lead']",-0.03460801765322685
The Merchant of Venice,Comedy,Bassanio,3,2,108,"Which rather threatenest than dost promise aught,","['rather', 'threatenest', 'promise', 'aught']",-0.3829381503164768
The Merchant of Venice,Comedy,Bassanio,3,2,109,Thy paleness moves me more than eloquence;,"['paleness', 'moves', 'eloquence']",0.3212673030793667
The Merchant of Venice,Comedy,Bassanio,3,2,110,And here choose I; joy be the consequence!,"['choose', 'joy', 'consequence']",0.6284214816987514
The Merchant of Venice,Comedy,Portia,3,2,111,"[Aside]  How all the other passions fleet to air,","['Aside', 'passions', 'fleet', 'air']",-0.003281518816947937
The Merchant of Venice,Comedy,Portia,3,2,112,"As doubtful thoughts, and rash-embraced despair,","['doubtful', 'thoughts', 'rash-embraced', 'despair']",-0.4327830709517002
The Merchant of Venice,Comedy,Portia,3,2,113,"And shuddering fear, and green-eyed jealousy! O love,","['shuddering', 'fear', 'green-eyed', 'jealousy', 'love']",-0.19246311485767365
The Merchant of Venice,Comedy,Portia,3,2,114,"Be moderate; allay thy ecstasy,","['moderate', 'allay', 'ecstasy']",0.30515728145837784
The Merchant of Venice,Comedy,Portia,3,2,115,In measure rein thy joy; scant this excess.,"['measure', 'rein', 'joy', 'scant', 'excess']",0.20184679329395294
The Merchant of Venice,Comedy,Portia,3,2,116,"I feel too much thy blessing: make it less,","['feel', 'much', 'blessing', 'make', 'less']",0.08650948107242584
The Merchant of Venice,Comedy,Portia,3,2,117,For fear I surfeit.,"['fear', 'surfeit']",-0.3842678163200617
The Merchant of Venice,Comedy,Bassanio,3,2,118,What find I here?,['find'],-0.149736937135458
The Merchant of Venice,Comedy,Bassanio,3,2,119,Fair Portia's counterfeit! What demi-god,"['Fair', 'counterfeit', 'demi-god']",-0.8566660899668932
The Merchant of Venice,Comedy,Bassanio,3,2,120,Hath come so near creation? Move these eyes?,"['come', 'near', 'creation', 'Move', 'eyes']",-0.1721460521221161
The Merchant of Venice,Comedy,Bassanio,3,2,121,"Or whether, riding on the balls of mine,","['whether', 'riding', 'balls']",0.027433108538389206
The Merchant of Venice,Comedy,Bassanio,3,2,122,"Seem they in motion? Here are sever'd lips,","['Seem', 'motion', 'sever', 'lips']",-0.13091875985264778
The Merchant of Venice,Comedy,Bassanio,3,2,123,Parted with sugar breath: so sweet a bar,"['Parted', 'sugar', 'breath', 'sweet', 'bar']",0.7365361461415887
The Merchant of Venice,Comedy,Bassanio,3,2,124,Should sunder such sweet friends. Here in her hairs,"['sunder', 'sweet', 'friends', 'hairs']",0.7371947336941957
The Merchant of Venice,Comedy,Bassanio,3,2,125,The painter plays the spider and hath woven,"['painter', 'plays', 'spider', 'woven']",-0.05376087874174118
The Merchant of Venice,Comedy,Bassanio,3,2,126,"A golden mesh to entrap the hearts of men,","['golden', 'mesh', 'entrap', 'hearts', 'men']",-0.06350193172693253
The Merchant of Venice,Comedy,Bassanio,3,2,127,"Faster than gnats in cobwebs; but her eyes,--","['Faster', 'gnats', 'cobwebs', 'eyes']",-0.08565894514322281
